,Tair,Tset,PMV,Heating,Reward,Occ,Loss,Epsilon
0,7.387355972162579,20.848484848484848,-3.5789647681958177,0.0,1.0,0.0,680.4616088867188,0.0
1,7.390103693136904,20.848484848484848,-3.580458332584027,0.0,1.0,0.0,680.4616088867188,0.0
2,7.400976080460145,20.848484848484848,-3.580415929293789,0.0,1.0,0.0,680.4616088867188,0.0
3,7.414747395294204,20.848484848484848,-3.579708941085687,0.0,1.0,0.0,680.4616088867188,0.0
4,7.429562126814652,20.848484848484848,-3.5786614554724108,0.0,1.0,0.0,702.8006591796875,0.0
5,7.445623423046492,20.848484848484848,-3.5772442523649217,0.0,1.0,0.0,702.8006591796875,0.0
6,7.448289981888847,20.848484848484848,-3.5781287919770275,0.0,1.0,0.0,702.8006591796875,0.0
7,7.436673100889711,20.848484848484848,-3.581107546636031,0.0,1.0,0.0,702.8006591796875,0.0
8,7.417613962174907,20.848484848484848,-3.585278186151037,0.0,1.0,0.0,362.88427734375,0.0
9,7.396817400616307,20.848484848484848,-3.5898016755571427,0.0,1.0,0.0,362.88427734375,0.0
10,7.376435313116399,20.848484848484848,-3.5943094885279594,0.0,1.0,0.0,362.88427734375,0.0
11,7.356409627392475,20.848484848484848,-3.5988002770894565,0.0,1.0,0.0,362.88427734375,0.0
12,7.335533790111045,20.848484848484848,-3.6034119791898993,0.0,1.0,0.0,392.2301025390625,0.0
13,7.313569591192886,20.848484848484848,-3.6082060122400654,0.0,1.0,0.0,392.2301025390625,0.0
14,7.2909515607761,20.848484848484848,-3.613115455112247,0.0,1.0,0.0,392.2301025390625,0.0
15,7.268102410267085,20.848484848484848,-3.6180830953943284,0.0,1.0,0.0,392.2301025390625,0.0
16,7.245215203518206,20.848484848484848,-3.62307128218429,0.0,1.0,0.0,561.3792114257812,0.0
17,7.222308266177865,20.848484848484848,-3.628079108807053,0.0,1.0,0.0,561.3792114257812,0.0
18,7.200930482518508,20.848484848484848,-3.6328378441374043,0.0,1.0,0.0,561.3792114257812,0.0
19,7.18115038372268,20.848484848484848,-3.6373302224589263,0.0,1.0,0.0,561.3792114257812,0.0
20,7.162234334993987,20.848484848484848,-3.6416498573657865,0.0,1.0,0.0,269.30548095703125,0.0
21,7.143591024078908,20.848484848484848,-3.6458845147818524,0.0,1.0,0.0,269.30548095703125,0.0
22,7.125010642246595,20.848484848484848,-3.650072112829848,0.0,1.0,0.0,269.30548095703125,0.0
23,7.106513589577641,20.848484848484848,-3.6542114270752224,0.0,1.0,0.0,269.30548095703125,0.0
24,7.085533292360474,20.848484848484848,-3.6588021892720954,0.0,1.0,0.0,167.292724609375,0.0
25,7.061998931986842,20.848484848484848,-3.6637902630747794,0.0,1.0,0.0,167.292724609375,0.0
26,7.037168221950525,20.848484848484848,-3.6690097404204525,0.0,1.0,0.0,167.292724609375,0.0
27,7.012037638172978,20.848484848484848,-3.674315661289697,0.0,1.0,0.0,167.292724609375,0.0
28,6.986961177555743,20.848484848484848,-3.6796432969927206,0.0,1.0,0.0,766.3009033203125,0.0
29,6.961909107026084,20.848484848484848,-3.6849963305386937,0.0,1.0,0.0,766.3009033203125,0.0
30,6.936428129259133,20.848484848484848,-3.6904469363872194,0.0,1.0,0.0,766.3009033203125,0.0
31,6.910486605944981,20.848484848484848,-3.695998731725314,0.0,1.0,0.0,766.3009033203125,0.0
32,6.884293969028082,20.848484848484848,-3.7016202932368407,0.0,1.0,0.0,426.73138427734375,0.0
33,6.858018587931061,20.848484848484848,-3.7072889276126695,0.0,1.0,0.0,426.73138427734375,0.0
34,6.831726744790002,20.848484848484848,-3.7129899366866734,0.0,1.0,0.0,426.73138427734375,0.0
35,6.805416589234046,20.848484848484848,-3.7187247873937954,0.0,1.0,0.0,426.73138427734375,0.0
36,6.785196321946924,20.848484848484848,-3.723302093401759,0.0,1.0,0.0,321.94146728515625,0.0
37,6.771103627295025,20.848484848484848,-3.7268822502318435,0.0,1.0,0.0,321.94146728515625,0.0
38,6.760162027325843,20.848484848484848,-3.7298843486876594,0.0,1.0,0.0,321.94146728515625,0.0
39,6.750115333115167,20.848484848484848,-3.7326408235187554,0.0,1.0,0.0,321.94146728515625,0.0
40,6.740206509706963,20.848484848484848,-3.735298365961065,0.0,1.0,0.0,1442.699462890625,0.0
41,6.73054722205308,20.848484848484848,-3.737861632053523,0.0,1.0,0.0,1442.699462890625,0.0
42,6.725250922834102,20.848484848484848,-3.739636900088021,0.0,1.0,0.0,1442.699462890625,0.0
43,6.724709064618781,20.848484848484848,-3.7406519156984053,0.0,1.0,0.0,1442.699462890625,0.0
44,6.726794547765614,20.848484848484848,-3.741173400338245,0.0,1.0,0.0,2745.16650390625,0.0
45,6.729974797295712,20.848484848484848,-3.7414439778231405,0.0,1.0,0.0,2745.16650390625,0.0
46,6.733557747707088,20.848484848484848,-3.7415731335688487,0.0,1.0,0.0,2745.16650390625,0.0
47,6.737689352601965,20.848484848484848,-3.74155769158503,0.0,1.0,0.0,2745.16650390625,0.0
48,6.738643532540629,20.848484848484848,-3.7420301357743617,0.0,1.0,0.0,1566.294677734375,0.0
49,6.736256438428315,20.848484848484848,-3.7429709841704333,0.0,1.0,0.0,1566.294677734375,0.0
50,6.733922225169758,20.848484848484848,-3.7435043707430715,0.0,1.0,0.0,1566.294677734375,0.0
51,6.735914715585213,20.848484848484848,-3.742788541685078,0.0,1.0,0.0,1566.294677734375,0.0
52,6.743144068989907,20.848484848484848,-3.7410670103016708,0.0,1.0,0.0,449.2481689453125,0.0
53,6.755191883340872,20.848484848484848,-3.7381725459362776,0.0,1.0,0.0,449.2481689453125,0.0
54,6.769484121381664,20.848484848484848,-3.7347807459996343,0.0,1.0,0.0,449.2481689453125,0.0
55,6.784989102612549,20.848484848484848,-3.73096381742412,0.0,1.0,0.0,449.2481689453125,0.0
56,6.801846213887765,20.848484848484848,-3.726777532022472,0.0,1.0,0.0,731.2489013671875,0.0
57,6.822851340669291,20.848484848484848,-3.7211767980582855,0.0,1.0,0.0,731.2489013671875,0.0
58,6.848387761758654,20.848484848484848,-3.714604430577213,0.0,1.0,0.0,731.2489013671875,0.0
59,6.878007540635812,20.848484848484848,-3.7070484274706157,0.0,1.0,0.0,731.2489013671875,0.0
60,6.91330755049285,20.848484848484848,-3.6983226263644444,0.0,1.0,0.0,1249.0970458984375,0.0
61,6.952256985254747,20.848484848484848,-3.6887515720914075,0.0,1.0,0.0,1249.0970458984375,0.0
62,6.99459137701085,20.848484848484848,-3.6784451638498967,0.0,1.0,0.0,1249.0970458984375,0.0
63,7.039726993231278,20.848484848484848,-3.6678052765254052,0.0,1.0,0.0,1249.0970458984375,0.0
64,7.086893521777536,20.848484848484848,-3.6567883150809335,0.0,1.0,0.0,697.412841796875,0.0
65,7.136093583783876,20.848484848484848,-3.6452524415884104,0.0,1.0,0.0,697.412841796875,0.0
66,7.188316610145512,20.848484848484848,-3.6330075438645864,0.0,1.0,0.0,697.412841796875,0.0
67,7.24398182832043,20.848484848484848,-3.6199879968749045,0.0,1.0,0.0,697.412841796875,0.0
68,7.316285408580704,20.848484848484848,-3.600957294146704,0.0,1.0,0.0,139.20318603515625,0.0
69,7.379675414811756,20.848484848484848,-3.5898077216212636,0.0,1.0,0.0,139.20318603515625,0.0
70,7.430222031862269,20.848484848484848,-3.578115039264914,0.0,1.0,0.0,139.20318603515625,0.0
71,7.475435024790172,20.848484848484848,-3.567295235090464,0.0,1.0,0.0,139.20318603515625,0.0
72,7.518302745286239,20.848484848484848,-3.5569346103445825,0.0,1.0,0.0,373.67962646484375,0.0
73,7.559943409734196,20.848484848484848,-3.5467617815398054,0.0,1.0,0.0,373.67962646484375,0.0
74,7.600864769074498,20.848484848484848,-3.536743416925038,0.0,1.0,0.0,373.67962646484375,0.0
75,7.722165462334311,20.848484848484848,-3.4970380001593275,0.0,1.0,0.0,373.67962646484375,0.0
76,7.927232147883433,20.848484848484848,-3.450023955540581,0.0,1.0,0.0,397.3114318847656,0.0
77,8.205683638226333,20.848484848484848,-3.384859430974432,0.0,1.0,0.0,397.3114318847656,0.0
78,8.386227586937533,20.848484848484848,-3.335545342242029,0.0,1.0,0.0,397.3114318847656,0.0
79,8.825935573641233,20.848484848484848,-3.24303722201639,0.0,1.0,0.0,397.3114318847656,0.0
80,9.239857423843262,20.848484848484848,-3.155609654243688,0.0,1.0,0.0,221.30245971679688,0.0
81,9.573256600684001,20.848484848484848,-3.0900052550278465,0.0,1.0,0.0,221.30245971679688,0.0
82,9.813971481603012,20.848484848484848,-3.039350974994741,0.0,1.0,0.0,221.30245971679688,0.0
83,9.991759274986332,20.848484848484848,-3.0012518421582954,0.0,1.0,0.0,221.30245971679688,0.0
84,10.13524381985133,20.848484848484848,-2.9685773288587383,0.0,1.0,0.0,79.6654052734375,0.0
