,Tair,Tset,PMV,Heating,Reward,Occ,Loss,Epsilon
0,7.082887298688417,16.404040404040405,-3.6466930187181963,0.0,1.0,0.0,0.0,0.99995
1,7.086892321552718,19.88888888888889,-3.650172276609294,0.0,1.0,0.0,0.0,0.99995
2,7.099071925962292,19.282828282828284,-3.651367156774423,0.0,1.0,0.0,0.0,0.99995
3,7.11419937903255,18.171717171717173,-3.651017760818291,0.0,1.0,0.0,0.0,0.99995
4,7.130398324773278,18.171717171717173,-3.6499989335410112,0.0,1.0,0.0,0.0,0.99995
5,7.14785997508197,20.292929292929294,-3.648636207072876,0.0,1.0,0.0,0.0,0.99995
6,7.151906487558825,16.404040404040405,-3.6469021143821956,0.0,1.0,0.0,0.0,0.99995
7,7.141579816666307,19.484848484848484,-3.647482558618741,0.0,1.0,0.0,0.0,0.99995
8,7.123687582599289,17.01010101010101,-3.6501743923493413,0.0,1.0,0.0,0.0,0.99995
9,7.103961337366319,16.454545454545453,-3.65407820478739,0.0,1.0,0.0,0.0,0.99995
10,7.084601105795151,18.626262626262626,-3.6583504196478844,0.0,1.0,0.0,0.0,0.99995
11,7.06558035138117,20.8989898989899,-3.6626156140950945,0.0,1.0,0.0,0.0,0.99995
12,7.045713000255477,19.686868686868685,-3.6668680022667153,0.0,1.0,0.0,0.0,0.99995
13,7.024752226496388,19.838383838383837,-3.6712415947055037,0.0,1.0,0.0,0.0,0.99995
14,7.003119445788274,19.585858585858585,-3.6757997263489215,0.0,1.0,0.0,0.0,0.99995
15,6.98123312222033,19.939393939393938,-3.6804770262158026,0.0,1.0,0.0,0.0,0.99995
16,6.959289238354574,18.575757575757574,-3.6852169846144984,0.0,1.0,0.0,0.0,0.99995
17,6.937310008675481,16.606060606060606,-3.6899814452968176,0.0,1.0,0.0,0.0,0.99995
18,6.916844851019967,20.19191919191919,-3.6947690419535366,0.0,1.0,0.0,0.0,0.99995
19,6.897969737021317,18.272727272727273,-3.6993108055387,0.0,1.0,0.0,0.0,0.99995
20,6.879956005785488,18.525252525252526,-3.703588247870622,0.0,1.0,0.0,0.0,0.99995
21,6.862210508540734,17.86868686868687,-3.707694290820925,0.0,1.0,0.0,0.0,0.99995
22,6.844519510970067,16.90909090909091,-3.711717127870242,0.0,1.0,0.0,0.0,0.99995
23,6.826900805197144,20.646464646464647,-3.715695021937095,0.0,1.0,0.0,0.0,0.99995
24,6.806776995739781,19.939393939393938,-3.7196272121958,0.0,1.0,0.0,6.087292671203613,0.99995
25,6.784067827299993,19.232323232323232,-3.724016316152393,0.0,1.0,0.0,6.087292671203613,0.99995
26,6.760032327590432,18.02020202020202,-3.7288086577830675,0.0,1.0,0.0,6.087292671203613,0.99995
27,6.735676535630988,20.141414141414142,-3.733837691307946,0.0,1.0,0.0,6.087292671203613,0.99995
28,6.711364086115809,18.727272727272727,-3.738957050558892,0.0,1.0,0.0,6.087292671203613,0.99995
29,6.687069888091098,18.22222222222222,-3.7441004721895492,0.0,1.0,0.0,6.087292671203613,0.99995
30,6.662337253686956,18.272727272727273,-3.749271049031994,0.0,1.0,0.0,6.087292671203613,0.99995
31,6.637131760635076,17.11111111111111,-3.754541729537458,0.0,1.0,0.0,6.087292671203613,0.99995
32,6.611663214744366,16.454545454545453,-3.759916322648201,0.0,1.0,0.0,6.087292671203613,0.9999
33,6.586101816068003,18.77777777777778,-3.765363177857828,0.0,1.0,0.0,6.087292671203613,0.99985
34,6.560515603934727,20.444444444444443,-3.7708594206071826,0.0,1.0,0.0,5.621585369110107,0.9998
35,6.53490332353288,16.303030303030305,-3.7763899545828266,0.0,1.0,0.0,5.621585369110107,0.99975
36,6.515377776662413,20.292929292929294,-3.7819562521011685,0.0,1.0,0.0,5.621585369110107,0.9997
37,6.501995980166238,20.141414141414142,-3.786365513665968,0.0,1.0,0.0,5.621585369110107,0.99965
38,6.491793165333984,17.363636363636363,-3.7897749933897042,0.0,1.0,0.0,5.621585369110107,0.9996
39,6.482507702936982,19.18181818181818,-3.7926020745886637,0.0,1.0,0.0,5.621585369110107,0.99955
40,6.473372421672311,16.80808080808081,-3.7951802517490854,0.0,1.0,0.0,5.621585369110107,0.9995
41,6.464482167634188,19.78787878787879,-3.7976573450559092,0.0,1.0,0.0,5.621585369110107,0.9994500000000001
