,Tair,Tset,PMV,Heating,Reward,Occ,Loss,Epsilon
0,7.387355972162579,20.343434343434343,-3.5789647681958177,0.0,1.0,0.0,14.429829597473145,0.0
1,7.390103693136904,20.343434343434343,-3.580458332584027,0.0,1.0,0.0,14.429829597473145,0.0
2,7.400976080460145,19.535353535353536,-3.580415929293789,0.0,1.0,0.0,14.429829597473145,0.0
3,7.414747395294204,19.535353535353536,-3.579708941085687,0.0,1.0,0.0,14.429829597473145,0.0
4,7.429562126814652,19.535353535353536,-3.5786614554724108,0.0,1.0,0.0,13.228164672851562,0.0
5,7.445623423046492,19.535353535353536,-3.5772442523649217,0.0,1.0,0.0,13.228164672851562,0.0
6,7.448289981888847,19.535353535353536,-3.5781287919770275,0.0,1.0,0.0,13.228164672851562,0.0
7,7.436673100889711,19.535353535353536,-3.581107546636031,0.0,1.0,0.0,13.228164672851562,0.0
8,7.417613962174907,19.535353535353536,-3.585278186151037,0.0,1.0,0.0,3.908341884613037,0.0
9,7.396817400616307,19.535353535353536,-3.5898016755571427,0.0,1.0,0.0,3.908341884613037,0.0
10,7.376435313116399,19.535353535353536,-3.5943094885279594,0.0,1.0,0.0,3.908341884613037,0.0
11,7.356409627392475,19.535353535353536,-3.5988002770894565,0.0,1.0,0.0,3.908341884613037,0.0
12,7.335533790111045,19.535353535353536,-3.6034119791898993,0.0,1.0,0.0,4.11990213394165,0.0
13,7.313569591192886,20.343434343434343,-3.6082060122400654,0.0,1.0,0.0,4.11990213394165,0.0
14,7.2909515607761,20.343434343434343,-3.613115455112247,0.0,1.0,0.0,4.11990213394165,0.0
15,7.268102410267085,20.343434343434343,-3.6180830953943284,0.0,1.0,0.0,4.11990213394165,0.0
16,7.245215203518206,20.343434343434343,-3.62307128218429,0.0,1.0,0.0,2.539858102798462,0.0
17,7.222308266177865,20.343434343434343,-3.628079108807053,0.0,1.0,0.0,2.539858102798462,0.0
18,7.200930482518508,20.343434343434343,-3.6328378441374043,0.0,1.0,0.0,2.539858102798462,0.0
19,7.18115038372268,20.343434343434343,-3.6373302224589263,0.0,1.0,0.0,2.539858102798462,0.0
20,7.162234334993987,20.343434343434343,-3.6416498573657865,0.0,1.0,0.0,6.869992733001709,0.0
21,7.143591024078908,20.343434343434343,-3.6458845147818524,0.0,1.0,0.0,6.869992733001709,0.0
22,7.125010642246595,20.343434343434343,-3.650072112829848,0.0,1.0,0.0,6.869992733001709,0.0
23,7.106513589577641,20.343434343434343,-3.6542114270752224,0.0,1.0,0.0,6.869992733001709,0.0
24,7.085533292360474,20.343434343434343,-3.6588021892720954,0.0,1.0,0.0,3.095989227294922,0.0
25,7.061998931986842,20.343434343434343,-3.6637902630747794,0.0,1.0,0.0,3.095989227294922,0.0
26,7.037168221950525,20.343434343434343,-3.6690097404204525,0.0,1.0,0.0,3.095989227294922,0.0
27,7.012037638172978,20.343434343434343,-3.674315661289697,0.0,1.0,0.0,3.095989227294922,0.0
28,6.986961177555743,20.343434343434343,-3.6796432969927206,0.0,1.0,0.0,2.7554736137390137,0.0
29,6.961909107026084,20.343434343434343,-3.6849963305386937,0.0,1.0,0.0,2.7554736137390137,0.0
30,6.936428129259133,20.343434343434343,-3.6904469363872194,0.0,1.0,0.0,2.7554736137390137,0.0
31,6.910486605944981,20.343434343434343,-3.695998731725314,0.0,1.0,0.0,2.7554736137390137,0.0
32,6.884293969028082,20.343434343434343,-3.7016202932368407,0.0,1.0,0.0,2.538024425506592,0.0
33,6.858018587931061,20.343434343434343,-3.7072889276126695,0.0,1.0,0.0,2.538024425506592,0.0
34,6.831726744790002,20.343434343434343,-3.7129899366866734,0.0,1.0,0.0,2.538024425506592,0.0
35,6.805416589234046,20.343434343434343,-3.7187247873937954,0.0,1.0,0.0,2.538024425506592,0.0
36,6.785196321946924,20.343434343434343,-3.723302093401759,0.0,1.0,0.0,13.861635208129883,0.0
37,6.771103627295025,20.343434343434343,-3.7268822502318435,0.0,1.0,0.0,13.861635208129883,0.0
38,6.760162027325843,20.343434343434343,-3.7298843486876594,0.0,1.0,0.0,13.861635208129883,0.0
39,6.750115333115167,20.343434343434343,-3.7326408235187554,0.0,1.0,0.0,13.861635208129883,0.0
40,6.740206509706963,20.343434343434343,-3.735298365961065,0.0,1.0,0.0,3.640150547027588,0.0
41,6.73054722205308,20.343434343434343,-3.737861632053523,0.0,1.0,0.0,3.640150547027588,0.0
42,6.725250922834102,20.343434343434343,-3.739636900088021,0.0,1.0,0.0,3.640150547027588,0.0
43,6.724709064618781,20.343434343434343,-3.7406519156984053,0.0,1.0,0.0,3.640150547027588,0.0
44,6.726794547765614,20.343434343434343,-3.741173400338245,0.0,1.0,0.0,14.104761123657227,0.0
45,6.729974797295712,20.343434343434343,-3.7414439778231405,0.0,1.0,0.0,14.104761123657227,0.0
46,6.733557747707088,20.343434343434343,-3.7415731335688487,0.0,1.0,0.0,14.104761123657227,0.0
47,6.737689352601965,20.343434343434343,-3.74155769158503,0.0,1.0,0.0,14.104761123657227,0.0
48,6.738643532540629,20.343434343434343,-3.7420301357743617,0.0,1.0,0.0,16.703384399414062,0.0
49,6.736256438428315,20.343434343434343,-3.7429709841704333,0.0,1.0,0.0,16.703384399414062,0.0
50,6.733922225169758,20.343434343434343,-3.7435043707430715,0.0,1.0,0.0,16.703384399414062,0.0
51,6.735914715585213,20.343434343434343,-3.742788541685078,0.0,1.0,0.0,16.703384399414062,0.0
52,6.743144068989907,20.343434343434343,-3.7410670103016708,0.0,1.0,0.0,13.998766899108887,0.0
53,6.755191883340872,20.343434343434343,-3.7381725459362776,0.0,1.0,0.0,13.998766899108887,0.0
54,6.769484121381664,20.343434343434343,-3.7347807459996343,0.0,1.0,0.0,13.998766899108887,0.0
55,6.784989102612549,20.343434343434343,-3.73096381742412,0.0,1.0,0.0,13.998766899108887,0.0
56,6.801846213887765,20.343434343434343,-3.726777532022472,0.0,1.0,0.0,3.51693058013916,0.0
57,6.822851340669291,20.343434343434343,-3.7211767980582855,0.0,1.0,0.0,3.51693058013916,0.0
58,6.848387761758654,20.343434343434343,-3.714604430577213,0.0,1.0,0.0,3.51693058013916,0.0
59,6.878007540635812,20.343434343434343,-3.7070484274706157,0.0,1.0,0.0,3.51693058013916,0.0
60,6.91330755049285,20.343434343434343,-3.6983226263644444,0.0,1.0,0.0,3.4120399951934814,0.0
